,reviewer_name,review_date,review,mojo_name,rt_name
334,Jan B,"Oct 18, 2021","As we all know, Disney has completely taken over, especially when it comes to movies. Frozen 2, amongst the singing and dancing, deals with real issues, like growing up and finding your place, your purpose. Though it may be a little heavy for some younger kids, those who grew up watching the first frozen movie, like me, find a real message embedded in the plot and various popular songs. The songs are just one portion of how the movie is dealing with these issues, such as change. For example, the first song describes how some things will be the same no matter what happens. Things like family and friends and true love. However, as the movie progresses we can see that things change regardless of what we do, some quite ironically if I might add. In the first song they sing about how the flag will always fly, and as soon as the spirits wake up and show their wrath to the city, the flag is ripped from the flagpole with the wind. For characters like Anna, this is a hard realization that things are changing. In the same breath, as those things change, we figure out a way to handle the change for the better, and that not all change is bad. Another topic they deal with is growing up. The kids who watched the first movie when it came out, grew a whole 6 years before the second movie came out. For me, I was in high school and applying for college when the second movie came out. Growing up is a scary topic and it could evoke some unhappy feelings for younger kids, especially those who don't like change. Frozen 2 also implies some falsehood about growing up, ""When you're older, absolutely everything makes sense"", as adults, we know this statement doesn't ring very true. On the same note, as you grow and go through life, you can find your place in this world, your purpose, just like Elsa and Anna did. Elsa found her place in the enchanted forest as the fifth spirit, and Anna found her place as the queen of Arendelle, which is arguably where they both belong. Aside from the positives and negatives to Frozen 2, I honestly think it's a great movie. It is more suited for slightly older audiences, but the topics that this movie deals with are important, even the heavy ones. Everything changes eventually, everyone grows up, but growing up and changing isn't necessarily a bad thing. It can definitely be intimidating, but it does ring true that no matter what changes, things will be okay. In my opinion, that is a great message for kids who are scared of growing up and finding their place in the world, like I was.",Frozen II,Frozen II - Movie Reviews
335,Thomas M,"Oct 14, 2021",What can you say … Disney. I enjoy a little of that now and then. This was up to Disney's high standards. Entertaining.,Frozen II,Frozen II - Movie Reviews
336,Christopher P,"Oct 01, 2021",A sequel that adds up to Frozen. How many Disney sequels will there be next?,Frozen II,Frozen II - Movie Reviews
337,Kesha C,Verified,"Sep 30, 2021",Frozen II,Frozen II - Movie Reviews
338,JAKEJACOBJORDANJAKE B,"Sep 16, 2021",👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🌟🌟🌟🌟🌟,Frozen II,Frozen II - Movie Reviews
339,Mikhail P,"Sep 16, 2021","Still kiddish, but nice for Disney!",Frozen II,Frozen II - Movie Reviews
340,Jaidy B,"Sep 09, 2021",I really love the songs💖 and Elsa' Story .,Frozen II,Frozen II - Movie Reviews
341,sielo,"Aug 23, 2021",gets too long towards the end but its definitely rewarding,Frozen II,Frozen II - Movie Reviews
342,Todd G,"Aug 09, 2021","Songs are no where near as good as the original, this movie has a lot of pacing issues, and the story doesn't really interest me. This sequel is needless to make.",Frozen II,Frozen II - Movie Reviews
343,Pip J,"Aug 06, 2021",Much better than the first even if the plot is very predictable,Frozen II,Frozen II - Movie Reviews
344,oralia a,Verified,"Jul 03, 2021",Frozen II,Frozen II - Movie Reviews
345,Noel P,"Jul 02, 2021","Es una buena película para niños muy pequeños; tiene una animación sublime y algunas de las canciones son buenas, pero la trama es simple y poco emocionante; la recomiendo si te gusta mucho Frozen.",Frozen II,Frozen II - Movie Reviews
346,John C,"Jun 28, 2021","Frozen II has taken my heart to greater levels. It's a worthy sequel to Elsa's power. Though it isn't quite as enchanting as its predecessor, it is unquestionably one of the best Disney sequels of all time, leaving you in tears of joy.",Frozen II,Frozen II - Movie Reviews
347,huyqiwd s,"Jun 25, 2021",It is forgettable and just made for money do not watch it,Frozen II,Frozen II - Movie Reviews
348,Mike A,"Jun 23, 2021","The ending lacks a little, but the ""show yourself"" sequence alone entirely makes up for it. They took a chance with a very ambitious story and it payed off. And the music and visuals are insane, literal chills",Frozen II,Frozen II - Movie Reviews
349,Jen,Verified,"Jun 16, 2021",Frozen II,Frozen II - Movie Reviews
350,David R,"Jun 06, 2021",This movie makes me wonder what I missed in the first movie in regards to why Anna is having all the issues. It was not as good as the first one and there seems to be a significant recycling in the song material or else the inspirational material is just that obvious.,Frozen II,Frozen II - Movie Reviews
351,Brayden B,"Jun 02, 2021",This movie was so much better than the first. One it really showed more of Elsa's and Anna's bond and put more focus on the two. Another it had messages about sisterhood and doing the next right thing,Frozen II,Frozen II - Movie Reviews
352,Manuela B,"May 28, 2021","I want to speak about Frozen II. This film is directed by Chris Buck and Jennifer Lee, they had realized the first movie also. The mains characters are Elsa and Anna the voice respectively of Indiana Menzel and Kristen Bell. The movie was released on 2019 by Walt Disney Pictures. The film tells a story of two sisters who lost their parents during the first movie. Anna and Elsa lives in the Arendelle's castle, Elsa is the queen. After the death of their parents, Elsa heard a mysterious voice call out to her. So she left the castle and the citizens to follow this voice. Anna, her sister is stubborn as a mule, she follows Elsa during this adventure. Many things will happen Personally I love this plot, I find it entertaining, touching and also interesting. In Frozen , there are a lot of specials effects. Elsa has a power, she can built an ice house, frozen the way, make a snow. Her power is very captivating, and beauty. For exemple in Frozen I Elsa make a snowman for her sister. The movie is an animation, the draws are very well done. The characters to appears real. I saw the making of, and it is a very long work. The details are important, we can see the emotions, the feeling of the characters is interesting. For exemple when Elsa sing, there is a close up, we see the character's face , the profound emotion. I thinks the script is good. For exemple Olaf the snowman is hilarious, even if is a snowman, the characters is lovable. We can laugh when he makes a joke. I recommended this film,to anyone who loves the Disney animation. Seriously, when I see this film I can cry, laugh, have all emotions. Waltz Disney animation makes characters very captivating. Songs are choose with attention. Everybody know « let's it go » this song is moving. I'm full of admiration for Frozen. The animation is difficult, isn't easy. Waltz Disney makes a interesting job. I'm never be disappointed by Disney Animation. Really go to see this film because is incredible.",Frozen II,Frozen II - Movie Reviews
353,"May 27, 2021","Might be controversial to say this sequel is better than the original, but it is going to be said anyways. 'Frozen II' does a fantastic job of following up the original story with another great story that keeps you wondering what is happening next. Josh Gad is just as funny in this as he was in the original. Menzel and Bell do great jobs back in their original roles as well. The message is one of incredible strength that I believe girls and boys can take away and enjoy. Anyone can enjoy this movie, especially with the mystical animation and powerful music numbers.",SHOW MORE,Frozen II,Frozen II - Movie Reviews
354,Laura B,"May 20, 2021","I thought the plot was kind of weak, but this was still good and very pretty.",Frozen II,Frozen II - Movie Reviews
355,Anthony M,"May 20, 2021","Expanding on the first film in the fresh air of a new setting, Frozen 2 is indeed a worthy sequel.",Frozen II,Frozen II - Movie Reviews
356,Pixie P,"May 18, 2021","Adorable. Daughter is obsessed. I've watched it with her several times this week, twice in a row this evening, but haven't grown tired of it yet - I surely a marker of a decent film.",Frozen II,Frozen II - Movie Reviews
357,Anne B,"May 12, 2021","No sequel can beat the original, but Frozen II did a good job at beating its OG.",Frozen II,Frozen II - Movie Reviews
358,emmiloo o,"May 11, 2021",so good and a lot better then the first one and i like the songs,Frozen II,Frozen II - Movie Reviews
359,Jesse D,"May 05, 2021","7.0/10. Have you seen the first Frozen? If you have kids, like Disney films, or have a pulse, it's more than likely you answered yes. And given that yes is your answer, then you have already seen the better of the two films. While Frozen 2 is still a good film, especially for those with children to entertain, it doesn't reach the heights of it's predecessor in any appreciable anyway. The animation is as good as ever, the perfect voice cast from the original return, and this heroine-led story has action, laughs, and some meaningful moments. But so did the first Frozen, which did all of that, but better. While the narrative foundations for Frozen 2 are arguably stronger than the boiler-plate fairy-tale original, this film adds too many unimportant characters and slices the film into separate plots that aren't always engaging. The tear-jerker moments don't jerk as effectively and the soundtrack pales in comparison it's counterpart; it almost concedes the point when it uses motifs from the original on more than one occasion. That's not to say it does any of these things poorly - this movie has heart and a good soundtrack, but it stands in the shadow of one of Disney's biggest recent hits. Some things never change, including that Disney's freshest ideas are usually better than the retreads.",Frozen II,Frozen II - Movie Reviews
360,Dollores L,"Apr 24, 2021","I thought Frozen 2 was a whole lot better than the first one. In the first one it overall just made me frustrated at what they did and said. I wholeheartedly agree that the songs in the first movie are 100% better than the ones in the second (minus Olaf's solo). However, in the second the characters look way more mature. I was so surprised when I saw how good they actually looked. Yes, I know that looks aren't everything but I thought that that was something important that should be pointed out. In the second I didn't exactly understand the point they were trying to get across though. What really saved the movie, for me, and made it a whole lot better was Olaf. He is by far my favorite character and I am guessing most everyone else too. Olaf makes the most hilarious comments and his solo song made me and my whole family laugh. Not going to lie, without Olaf the movie would most likely be a dud. I liked the story line of trying to save the enchanted forest and it gave me some real Moana vibes. I thought all the element characters were well thought out and I especially had a soft spot for the adorable little fire lizard/gecko. My least favorite part of the movie is either during the opening song ""some things never change"" or when Christoph has his solo ""Lost in the woods"". I was cringing hard during both of these songs. The first one that I listed was extremely sappy and made me shudder multiple times during the song. As for ""Lost in the woods"" I thought it was the most cringy of all the songs. It looked like they were going for an old montage theme for that song. I actually went to get refills for my drink and popcorn during it because I was so unsettled. (the popcorn was delicious by the way 🍿) I thought the songs were all sung extremely well and they even had me singing along at some parts. (I don't think the others in the theater were impressed though) I wouldn't consider this a must watch to those who haven't even seen the first but if you have then you NEED to see this one too. By the end of the movie you will have had some good laughs and I honestly believe that it won't feel like a waste of time.",Frozen II,Frozen II - Movie Reviews
361,Jaylen C,"Apr 22, 2021",This movie is a 10/10 it has great story. It has great songs. But what is the best is the ANIMATION. It is so real especially the waves and water. When I went to the theater I could not believe the animation. This film had great songs but the songs from the first one were a little better but this movie overall is way better than original film. PLEASE MAKE A FROZEN 3!!!!!,Frozen II,Frozen II - Movie Reviews
362,Raul A,"Apr 20, 2021","Is it just me, or was this my favorite animated film of 2019",Frozen II,Frozen II - Movie Reviews
363,Niccolo D,"Apr 19, 2021","It's way more mature than the original, and although it isn't as good, the animation and characters (except one or two...) are great. It's a great movie overall",Frozen II,Frozen II - Movie Reviews
364,Samuel S,5d ago,The Marvel tropes and endless seas of poor CGI will have you and your guests rushing for the exit.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
365,Dennis L,"Nov 20, 2021","vaya hermosa produccion de los vengadores la era de ultron, tiene na hermosa escena donde todos se reunen dentro de la trama y al principio nuevos heroes y villanos, la ame de principio a fin",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
366,Aidan B,"Nov 15, 2021","The ruined potential of Ultron really brings this movie down for me. The banter between the Avengers is still pleasant and fun to watch, and the new heroes that are introduced make this an important entry to the MCU. Some decisions made along the way were questionable, and the choice to make Ultron less threatening and more goofy really hurt the movie in the end.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
367,David S,"Nov 14, 2021","Avengers: Age of Ultron is a good movie. It was full of action, memorable scenes and a great step forward for the Avengers, but it was also disappointing. Don't get me wrong, the movie was enjoyable, but in the trailers it was shown as a dark movie with serious themes and with a villain like Ultron i expected more. Especially after watching What If Episode 8 and 9, it can be seen how much wasted potential they had. The introductions to the new characters Wanda, Pietro and Vision were great, all trough it was very weird to kill of Quicksilver in his first movie appearance. Even tho the many flaws, it perfectly sets up one of the most important movies in the MCU, ""Captain America: Civil War"".",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
368,Sharang L,"Nov 12, 2021",Just washes over you without leaving any mark whatsoever.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
369,Rob T,"Nov 12, 2021","Underrated film with many memorable scenes and introduction to Wanda. Killing off a certain hero (and the way he died) was highly questionable, and the finale battle with Ultron was disappointing. That said, it carries the overall MCU story forward well, and gives us more of a glimpse of the heroes' motivations, setting up for ""Civil War"". (Also, the Ultron episode in the ""What If...?"" Disney+ show reveals how serious of a threat Ultron was, which is interesting when re-watching this movie).",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
370,Mia V,"Nov 11, 2021",I think it is an awesome move!! i love the twins and think the movie is great succes,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
371,Kell P,"Nov 08, 2021",Joss sucks. He has cringe worthy jokes.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
372,Jonathan D,"Nov 07, 2021","This Avengers sequel is still solidly entertaining but lesser than the sum of its parts. The dialogue still remains sharp and the characters intentions are still drawn out extremely well. The issues that I have with this film are its relevance to the over arching story. It does come off as a filler movie rather than something that stands on its own. Having said that, this movie is still a fun and entertaining ride.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
373,Idro S,"Nov 06, 2021",È un grande classico sto film niente da dire solo bello,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
374,Liam20 B,"Nov 01, 2021","It's fine, nothing special, a movie worth the price of admission and nothing more.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
375,Matthew R,"Oct 29, 2021","while it is funnier I may like it better than the original, Storyline with Ultron not the most amusing but besides that awesome action sequence, interesting to see how the team handles stay united and most interesting their own experiences when possessed by Wanda and Hulk's own personal issues.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
376,"Oct 29, 2021","Underused villain, dull writing, confusing stakes, uninteresting characters. One of the weakest films in the MCU. Fortunately, Wanda and Vision appear in much better future Marvel films/shows.",FLAG THIS REVIEW,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
377,Luca C,"Oct 15, 2021","It definitely could've used a few less poorly timed jokes, but that's more than made up for by Ultron being the best and most interesting villain in the MCU.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
378,Mr F,"Oct 07, 2021","I seriously think that the only reason this movie is considered so mediocre is because it's on the same shelf as the legendary Endgame and Avengers: Assemble because this film deserves a lot more praise. The writing is witty and handles all the characters differently but emotionally and mostly in a clever way, with stand out characters being Tony and Wanda but the real pinnacle of the film being Ultron. Much like the movie, the only reason he is not the best villain in marvel is cos we have so many great ones, because Ultron is a hilarious and threatening, well designed marvelous (see what i did there) mix of Tony, Bruce and Vision who has motives that line up with Iron Man's character leeding to real deep dives into the sea of his phyce. The story is mostly simple, with many well choreographed but somtimes boring fight scenes and lot's of exposition but you have to remember that it's introducing three new characters here AND trying to move development on for the Og's. The movie set's up further Marvel movies, like Civil War, and gives our heroes something internal to recon with while still leaving us asking questions that we know will be answered. I don't watch it was much as any of the others because i don't think it does as much fan service and i don't think it's as funny despite it being just as witty as the others.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
379,rashid w,"Oct 06, 2021",Not without it's flaws perhaps but a fun movie with many memorable scenes which makes rewatching enjoyable.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
380,Adhyan d,"Oct 06, 2021",A very decent and enjoyable movie with a dull setting and a not so good score but if you take it on its own terms then you will have fun.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
381,Anthony L,"Oct 01, 2021","Whedon's terrible character taints this film, but overall it's still a decent experience.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
382,"Sep 28, 2021","Not as good as the original movie, but still a good movie when it comes to superhero action",FLAG THIS REVIEW,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
383,Strummer R,"Sep 24, 2021","Never understood the hate Age of Ultron gets, and never will. I thought James Spader was good as Ultron, the cast is as likable as ever, and yeah, it wasn't as good as The Avengers, that doesn't mean it's not good! I really like this movie. 8/10",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
384,Filippo T,"Sep 07, 2021","Underrated by MCU fans, but it's actually one of my favorite. I loved Ultron and the introduction of big character as Wanda and the Vision.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
385,Burak Berke S,"Aug 30, 2021","Vision is OK, but Quicksilver is not well-introduced to make an impact and Scarlet Witch is just Jean Grey. Black Widow and Hulk are a horrible couple. Hawkeye's story is just to compel haters. Thor's story feels irrelevant. The villain is too powerful and also incredibly weak, which makes the plot look floppy and absurd. Great influence on the MCU, but with lots of small problems all over the place.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
386,Olu D,"Aug 28, 2021",Not as good as avengers assemble. Ultron was a pretty boring villain. Still ok though,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
387,Pedro Miguel D,"Aug 27, 2021","Avengers Age of Ultron is far inferior to the other 3 in the saga. Age of Ultron has a very good look, striking scenes and a very well-crafted villain, but the boring sub-plots, very throwaway characters and the stupid romance between Black Widow and Bruce Banner leave a negative mark on this film. (6/10)",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
388,Dennis F,"Aug 26, 2021",A flawed but intriguing follow-up to the 2012 mega-hit that has bigger action and bigger character moments.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
389,Joshua H,"Aug 25, 2021",Not as great as the first Avengers but it's still a great watch and a worthy sequel and a great fit into the MCU.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
390,Max W,"Aug 25, 2021",#10/25 Best Moment: Vision and Ultron,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
391,Alice A,"Aug 24, 2021",Not that interesting even for a new age Marvel movie. Acting was good as is to be expected but the story just wasn't as good as the previous movies.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
392,Liam R,"Aug 23, 2021",It's ok. Not much else I have to say.,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
393,"Aug 09, 2021",Ultron was very intimidating and cool at the same time,FLAG THIS REVIEW,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
394,DuZ 2,"Aug 09, 2021","76/100 good, i think i was affected by the hype, but it's good",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
395,Robert P,"Aug 04, 2021","Introduces the Scarlet Witch and Quicksilver two mutant with special powers, I loved this movie and give it a 4 & 1/2 stars, also it was good to see Ultron a villian invented by Hank Pym aka Giant Man and Ant Man.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
396,Yuv L,"Jul 26, 2021","The entertaining, over the top action sequences, have you constantly hooked into the film even if at points they can be too much. The cast is amazing and their reuniting moments have you constantly cheering for our superhero team. There are dumb and stupid ideas along with stretched and forgettable scenes but overall is a satisfying sequel with a great villain and a thrill of a ride even if some things don't engage you as much as they should.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
397,Cailan D,"Jul 20, 2021","Avengers: Age of Ultron unfortunately falls into the ""sequel is worse"" trap. The writing and directing lack the finesse that they had in the first Avengers and are both awkward at times. Ultron, though Spader gives a pretty good performance as him, isn't the greatest villain because it seems that he dislikes the Avengers for reasons that aren't personal to him. He attempts to come off as sort of a ""people person"" but ultimately fails to do so because of his goals and execution. The humor is decent but not as good as it is in other MCU installments and is hampered by the script. The biggest issue of Age of Ultron is that it's a very ambitious film and tries to do too much with its runtime. There are multiple stories going on so as to set up future movies and the movie would've done better with a more specific focus. All that said, the actors as usual do their best to overcome the script and are successful at doing so in many instances. The chemistry between them helps to carry scenes where other elements don't work as well. One highlight of this film is actually one of the low points of the first Avengers, being Clint Barton/Hawkeye. This movie treats him very differently than its predecessor and gives him more screen time and moments to shine. His speech to Wanda during the climatic battle is one of the best speeches in the entire MCU and his arc gives more depth to his character and leaves plenty of opportunities for future development and storytelling. The action sequences are entertaining enough and should keep viewers engaged for the full runtime. While Age of Ultron is far from the best the MCU has to offer, it has some redeeming qualities and is worth taking a look at.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
398,May L,"Jul 17, 2021","Definitely a step up from the last Avengers, with more characters, ideas, and concepts. I love the things they explore in this movie, although it's sad that Quicksilver didn't make it past this movie. Two of my very favourite characters were introduced here. I hope to see more of Ultron in the future!",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
399,michael l,"Jul 15, 2021","You'd have to take points off only because other films were better, not because this one isn't great. Scarlette and Hawkeye hit it off in stride, great story points, pacing, great action. great film.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
400,"Jul 14, 2021","dumb villain, good additions to the overall MCU story though",FLAG THIS REVIEW,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
401,William C,"Jul 12, 2021",Good movie definitely not as good as the others but has 2 new interesting characters,Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
402,Milad T,"Jul 10, 2021","Age of Ultron still has its great action sequences and hilarious jokes, but that's not enough to escape the shadow of the first film.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
403,Austin P,"Jul 02, 2021","Avengers Age of Ultron is a fantastic movie when you dont compare it to its predecessor and successors. While I think it gets more hate than it deserves, I do acknowledge the drop in quality from the first Avengers film. Positives - I think the best part of AOU was Ultron. Ultron was played very well and his character was very intriguing.",Avengers: Age of Ultron,Avengers: Age of Ultron - Movie Reviews
404,error,error,no reviews found,Black Panther,Black Panther: Wakanda Forever - Movie Reviews
405,error,error,no reviews found,Black Panther,Black Panther: Wakanda Forever - Movie Reviews
406,error,error,no reviews found,Black Panther,Black Panther: Wakanda Forever - Movie Reviews
407,error,error,no reviews found,Black Panther,Black Panther: Wakanda Forever - Movie Reviews
408,Endy F,3d ago,A Masterpiece A Great Saga has come to an end!,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
409,Sam D,5d ago,"OMG. I think, next to 1917 and Back To The Future, this is one of my favorite movies ever. Maybe it's just because I am a huge Harry Potter fan (not only the movies, also the books), but also because it's just an amazing movie. The visual effects are great, the best from all the movies. Also the acting is phenominal, also the performance of Daniel Radcliffe, even though I didn't like his acting a lot in the other HP movies, in this one he's got the hang of it. Good job David Yates! Absolute Must See!!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
410,EGhaa K,5d ago,"Maybe I'm a little biased since I grow up watching this series, but this is a perfect ending to the story.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
411,JuiceBoxx L,"Nov 15, 2021","An almost perfect finale. Everything wraps up beautifully, and almost leaves you wanting more because it is so good. It's all been leading up to this, and what a ride it has been. And what a prefect ending to the ride as well! Once again, they brought back so many characters from the previous movies, and made them feel so natural in their inclusion. What a masterpiece!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
412,Susan W,Verified,"Oct 16, 2021",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
413,Brittani K,"Oct 14, 2021",The best Harry Potter film!,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
414,Mikhail P,"Sep 17, 2021",Amazing epic finale of the breathtaking series.,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
415,Mikhail P,"Sep 16, 2021","Come, on lets make it 97 percent rotten tomatoes!!!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
416,Greg V,"Sep 13, 2021","I liked this movie a lot, however I liked it less than the previous. I think that the battle scene at the end was very memorable, however it seemed illogical at parts, and I dislike how Snape was portrayed as a hero character at the end when the majority of the things he did were not heroic and some just evil.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
417,Florence N,Verified,"Sep 07, 2021",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
418,Nikos S,"Aug 30, 2021","ONE OF THE BEST MOVIES EVER. This movie takes you to the magical world of wizardry for the last time. There's a big twist in the movie that we've never imagined would come. If you haven't watched the other movies you should, then only you can understand the whole story. A big thanks to JK Rowling and David yates for this amazing movie.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
419,Green G,"Aug 20, 2021","I don't like this as much as the few that came before it, and this seems to be quite an unpopular opinion. A lot of the battle scenes kind of drag. That being said, it has brilliant moments, and is, overall, a pretty good conclusion to what is a pretty fantastic film series. Not a fan of the '19 Years Later' crap though, I must confess.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
420,DuZ 2,"Aug 09, 2021",100/100 the best one for sure,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
421,Raphael L,"Aug 09, 2021","Absolutamente incrível, claro que muitas coisas presentes nos livros não puderam ser utilizadas nos filmes por questões de tempo e até mesmo qualidade Ainda sim, o diretor soube dirigir muito bem a obra e passar de maneira maravilhosa um final digno para essa saga de filmes incríveis!!!!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
422,Corey B,"Aug 05, 2021","The finale in the Harry Potter franchise is one of the best—if not, the best fantasy film of all time!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
423,Michelle r,"Jul 30, 2021",Nice last movie but they failed at the end to make the actors look older lol,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
424,Aidan I,"Jul 14, 2021","This movie is a perfect end to a great franchise. This movie has so many iconic moments and is very fast paced. The acting is wonderful and the only thing that struggled, and a lot of these films struggled with it, is their character development. Overall a great finish and a great series!",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
425,Alexander v,"Jul 05, 2021",Damn this Film is good!!!,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
426,David M,"Jun 28, 2021","The final film in the series certainly delivers in terms of spectacle - and not a small amount of darkness despite the need to tie it up with an appropriate ending. The final revelations of Rowling's brilliantly conceived world show a view of good and evil, and the place of people in a world that is both, as more subtle and nuanced than many of the fantasy/science-fiction epics. It's all a bit too long and overblown, but the skill of the world-building is palpable - it's always a place people will want to return to, a set of characters we'll want to spend time with.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
427,Tom R,"Jun 21, 2021","Fantastic ending to the franchise. Of course, this should be viewed last. But it's top 3 when it comes to the franchise. Amazing nostalgia fest.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
428,Nguyen D,"Jun 18, 2021","Burdened with a glorious purpose… And it's the finale of the quest of Harry Potter and his friends. Wow this one was awesome. The danger could not be any more prominent, and characters said his name because who cares, he's going to kill them anyway. The dead counts speed through the roof with this one. However, with certain deaths revealed the true glorious purposes that those characters were burdened with. I saw some of them in different light, and it was very sad. The beginning started just a little bit slow, but after that, the movie became unrelentingly thrilling. Even though it's the shortest in runtime in the franchise, I was basically glued to the TV the entire time. I sensed so much urgency in Harry and could not be more invested in him and his allies. The ending did not disappoint and delivered plenty explosion, wizardry, and valor from the characters. Everyone united and faced the strong and desperate dark lord himself. It was glorious. Overall, a magnificent way to end the franchise. I enjoyed almost every installment, but this one for sure delivered all aspects. 9.5/10",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
429,JKGamer76 B,"Jun 08, 2021","Without a doubt, this is the weakest HP. lacking in development, a somewhat predictable ending, it eluded expectations of a toe-to-toe fight between Harry and Voldemort. What's more, the film is fast-paced, not allowing time for the due challenges of destroying and hunting a Horcrux, with little notion of action and consequence as Deathly Hallows Pt. 1 does so well.",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
430,Juan J,"Jun 08, 2021",GOOSEBUMPS all over my body several times throughout the movie.,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
431,Meghan G,"Jun 02, 2021",This is a very good movie because it had a lot of action and plot twists like the war at Hogwarts. The end had many sad and beautiful moments.,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 - Movie Reviews
