,reviewer_name,review_date,review,mojo_name,rt_name
1069,ggavwva a,"Sep 30, 2021","Sep 21, 2021 This review contains spoilers. the filmmaking in The Dark Knight Rises is nothing short of masterful, and stands above the other two in the franchise, especially from a cinematography, production design, and art direction standpoint. Not to say ‘Begins' and especially ‘Knight' were lacking, because they were crafted to astoundment, but ‘Rises' just took it a step further, especially with the sound, and the fact that it didn't get nominated for either sound mixing or editing is a straight up insult to the film, and goes to show The Academy was only concerned with the politics of the shooting that year rather than the merit of the actual film, which was fantastical. On a technical level, it's **** amazing. It deserved a cinematography, production design, SCORE, sound editing, and sound mixing, and visual effects nomination and there's no **** denying that. The production design and art direction were more layered and complex than the past few films. The cinematography did seem a bit more modest than ‘Knight"" but it still succeeded at giving us some haunting and memorable images and composition that really fit the more somber and hopeless tone of the film, instead of the fiery orange and blues that bolded the presence of chaos in ‘Knight"". The score may have taken track basis' from Begins, but it restated them and added much more variety and emotional power and timing to the film. The sound design isn't even an argument, and while the visual effects were actually pretty minimal for the part of a lot of them being practical, that still should've given it enough to grasp a nomination over ugly bland CGI **** like The Avengers and that Hunstman movie. I mean come **** on, those two movies have some of the ugliest color palettes and uninspired VFX I've ever seen. In a less competitive year, it easily could have gained a supporting actor nomination for Michael Caine, because he added a whole extra layer of emotional depth to the film with his performance, and boy he really got it out in those few scenes. it gave me a feeling I haven't really felt in any other movie, bringing tears to my eye. And no, he wasn't not in it enough. Check Hal Holbrook for Into the Wild. He was in that movie for a very short time, but gave enough of a performance to get a nomination. Same type of deal. With very similar roles, actually. Despite being the best, most relevant, and most well made film of the year, and even one of the best of the decade, Adapted Screenplay, Picture, and Director were extremely unfavorable for the simple fact that the Academy can't see past ""Batman"" and because it wasn't getting anything more than its predecessor did. I can go on and on and analyze all the relevant and subtle political themes and philosophical depth that is beautifully mixed in with honest and emotionally resonating heroism, postmodern ambivalence, and themes of pain, corruption, and personal crisis and struggle, but it's not that important to this topic. People are too busy nitpicking **** that doesn't even matter (and can easily be debunked) anyway. The fact of the matter to this question is that it was ungratefully and unreasonably snubbed from the technical categories simply for the fact of the Aurora shooting. There is no other answer. The Academy didn't want to glorify a film that ""represented"" such a tragedy. The Dark Knight Rises is one of the most gritty and beautiful films ever made, and from a technical standpoint, it is one of the absolute greatest next to its predecessor. It deserved at least 2 or 3 nominations for sure at the very least. **** the Academy for putting politics over actual filmmaking merit. This was one of their biggest sins",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1070,Hhjnb C,"Sep 30, 2021","Sep 14, 2021 it is still remains among the best superhero films ever made. Marion Cotillard is in a negative role, as Talia al Ghul and plays the character to near perfection. The movie's action sequences are splendid and very intense and Hans Zimmer is at his usual best with an extraordinary soundtrack. The movie is exemplary in its use of editing and sound, they complement each sequence in the film perfectly and set the atmosphere for the film. Tom Hardy is almost unrecognisable as Bane. I believe it was a great performance. Anne Hathaway as Catwoman is a complete scene stealer and the dynamic scenes between Christian Bale's Batman and her Catwoman are well done. All in all, ‘The Dark Knight Rises' was a great way for Nolan to end a trilogy which set the benchmark for superhero films in the years to come",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1071,sarah z,"Sep 28, 2021",Great movie but I didn't like Anne Hathaway as Catwoman.,The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1072,"Sep 08, 2021","Not bad, but it just didn’t do it for me. The twist was entirely unnecessary and I would have preferred it if Bane was a standalone villain like the Joker was",FLAG THIS REVIEW,The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1073,"Sep 04, 2021",The Bat was a cool vehicle to see in the movie pretty long movie but never fails bane was badass,FLAG THIS REVIEW,The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1074,Hhhh M,"Sep 02, 2021","Tom Hardy's expressions with his eyes alone as Bane, Anne Hathaway as a super hot Cat-Woman, and Batman action, stunts, and triumphs/comebacks that have been never before seen makes this 3rd installment completely and unforgettably monumental!",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1075,Hhhh V,"Sep 01, 2021","Where to begin. It starts out with an absolute bang. Another movie to the trilogy, another extremely badass, villain of the century introduced. Bane is intimidating, ruthless, badass, a myth; everything a great villain should be: pure evil. We immediately are hooked to the story that continues unraveling through the next parts of the movie. We get to see yet another deep and dark interpretation of Bruce Wayne/The Batman. Once again, Christopher Nolan flawlessly executes the complexity of the character and gives us so much more than just that. We see Wayne using his fears, his pain, his suffering to overcome those very things and rise above. We see our beloved Alfred giving his all to what can only be described as his father-son relationship with Bruce. We see new characters appear for the first time, such as the talented burglar, Catwoman, who also gets a very deep character and personality behind the mask. We get to see a mere cop, who gives his city his all, and risks his very life for the great good, representing a symbol of pure goodness. Not a single moment throughout this movie that makes you feel bored or not entertained. It's filled with amazing CGI; next level story-telling; suspense to keep you at your toes; character development that makes you connect to them in a way you never have before. You can literally feel the pain Bruce is going through, you can literally feel his journey to overcoming it. With deep connections and conclusions to the other two movies, The Dark Knight Rises concludes the perfect trilogy in the most perfect way imaginable, with a deep and emotional ending that had me in tears",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1076,Pancho G,"Aug 30, 2021","Closest yet to the mean of being ""Batman"" of its predecessor, ""TDK Rises"" is less with more. A flaw here is the complex of the movie. 9/10",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1077,Janjz Z,"Aug 29, 2021","Aug 21, 2021 i just rewatched this film for the first time in a few years and boy was it much better than i remembered. this film offers a new look at gotham compared to the dark, gritty criminal underworld present in the first two films. we can see a gotham that has prospered in the last few years, moving out of the darkness both figuratively and literally. most of the scenes in this movie are set in broad daylight, which is a refreshing change from the last two entries. tom hardy is excellent as Bane in this movie. he is the first villain in this series that truly feels like an unstoppable force. the moment where the whole plan comes together, the cops are trapped underground and bane declares anarchy on the football field was chilling and was the first time i felt as though there were real stakes from a villain. i do find miranda tate being the true villain an excellent twist. she is Bruce's reckoning, a cultivation of everything he has done and him quite literally facing his past dealings with the league of shadows and the consequences of his never ending work to protect gotham. i do wish they'd built up her relationship with bruce a bit more, though, as their romance did seem to come out of nowhere, but in the end it made the twist even more jaw dropping. this movie is long, and there is a LOT going on, but for the most part the pacing is pretty good. there were definitely parts that could've been cut out, this film suffers from agonisingly long and boring car chases like the dark knight does. other than that there isn't much i would change about this movie. anne hathaway is also spectacular in this movie and was very enjoyable to watch. i found myself enjoying every scene she was in and we get to see her grow from the selfish to the selfless across the movie. this movie also features great performances all round. out of the main ensemble i can't say there are any weak performances. my favourite scenes would have to be the ones of bruce in the pit. he is quite literally reborn there and the harrowing chants of the prisoners as someone attempts to climb is something that i always remembered from the first time i watched this movie. this movie excels at being the end of the trilogy - batman's final mission. with the highest stakes ever, and one of the most impressive villains i have ever seen in a superhero movie, it's an enjoyment to watch from start to finish. And in the final scene where we see the plane fly off with the bomb and batman inside it we are quite literally seeing the death of batman. bruce may still be alive but he has hung up the cape, and the batman died along with the bomb leaving a beautiful well-wrapped ending to one of the best trilogies of all time. i don't see much point making more batman movies after these ones, they are hard to flaw are greatly celebrated even today. afflecks batman wasnt great, but he still feels like he stands in the shadow of Bale, which i also worry will happen to Pattinson once ""The Batman"" releases. after rewatching the remarkable ending to a franchise it has got me thinking about how future movies can compete, and in my opinions batman should be left to rest for now. the dark knight rises is the perfect fulfilling ending to batman and his story",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1078,Vghh H,"Aug 26, 2021","Aug 21, 2021 Not only is this the most intelligent Nolan film, really getting you to work as you watch the villain's plan unfold before you and the heroes, but it is also the most powerful in storytelling and moving the audience. Already you have the groundwork laid out from the previous film 'The Dark Knight' to follow up with Batman, running from the police who now has to tackle a new threat. It could not be done in a more mind-shattering and brilliant way. Bane's character, while seemingly a bit generic, quickly makes you realize how much you've taken him for granted when learning more about his backstory. Every time he walks on the screen he has a presence. I would say the same for the Joker, but he's been unfortunately memed too much for me to take him 'so serious' anymore. The way in which Bruce must rise again from the pit truly felt inspiring, and how he climbed out without the rope, the safety which he had always throughout the previous films. To me, that rope was symbolic of everyone he had with him throughout the films. Alfred, Rachel, and Dent as well. Now he had lost them all to the very same symbol which he crawls back to every night. He still finds the courage to put it on one last time. This time especially, I felt extremely interested in all other subplots in the movie. Gone was the fun but slightly stale 2000s grain and the lower mm cameras. This really plays up the aesthetic which Gotham is, and also allows for Gotham City to feel breathed in, as though people are really walking through it. This is something I never truly feel in any other Batman series or adaptation. To say this is the best Batman movie is an understatement. This really is the peak of Nolan's filmmaking for me. Everything from the acting, choreography, the score, and much more is such a step up from both predecessors. It never ceases to amaze me how much effort must have gone into this film. Ten out of **** ten",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1079,Hhsha Z,"Aug 25, 2021","universal critical acclaim and being hailed as an instant classic when it was released in the summer of 2012, The Dark Knight Rises",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1080,"Aug 25, 2021","Honestly, this one is my favorite out of The Dark knight trilogy. Look, Dark Knight is extremely good, but Rises to me felt more like a superhero movie to me. Fish Fish Pasta Pasta",FLAG THIS REVIEW,The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1081,Anhahauaa Z,"Aug 23, 2021","Aug 21, 2021 The Dark Knight Rises was nothing less than a phenomenon when released in 2012. Taking in over $1billion once released in cinemas and boasting some of the biggest stars in the world of film; it more than lived up to the pre-hype of the movie",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1082,Hjwnww A,"Aug 19, 2021","The Dark Knight Rises: 9.5/10 Goated, absolutely fucking goated. This is going to be like a combo of my review of the movie and just my general thoughts on the trilogy as a whole but in both regards it deserves nothing but the highest praise. Such a brilliant display of everything from audio-visual work to narrative structure and characterization this trilogy really does it all. The score was absolutely outstanding from beginning to end and in this movie I felt like the score did so much to amplify all of the scenes regardless of what was happening. The dialogue was amazing, iconic one liners and more subtle conversations that carry so much emotional weight it doesnt feel like a single line is wasted at any point which is extremely difficult to do. The cast is so well done, can we just talk about how this one trilogy has some of the best protagonists antagonists and side characters in all of fiction? Every character arc was explored and developed to its fullest from beginning to the end, characters that are introduced in one movie get the proper amount of development necessary to flesh out every aspect and ultimately creates some of the most iconic performances in all of media. This movie had that in spades, in particular it had a lot of really good development for Commissioner Gordon who was already one of my favorite characters in the trilogy but this cemented it for me. My favorite character in this movie in particular was Catwoman for sure, she served as a super interesting counterbalance for Batman acting as sort of a more self-serving out for herself version of him and god damn was it fun to watch. Amazing performance Anne Hathaway absolutely killed it, its honestly kinda nuts how well she fit the role imo. Bane was another really interesting character, had some great dialogue, and his characterization was really well done. I think one of the main themes of this trilogy is the idea of chaos and how it brings out the worst in people, and Bane is a fantastic device used to explore this idea. I think The Joker was the better device through which this was explored but like I think thats being a little bit unfair so its whatever, both are fantastic in their own rights. Also this ending might be one of the best most conclusive most satisfying endings to anything that I have ever watched or read, everything fit perfectly into place, I just wanted to see my boy Bruce happy and thats exactly what we got, the ending had me straight up crying it was so good. I came to become so invested in these characters over the course of these movies and it feels so good to see this trilogy end in such a beautiful way. This trilogy is absolutely goated in every way, shape and form, Christopher Nolan is a genius.,I'm not even mad that we didn't get any more it's absolutely perfect. Truly one of the best universes in all of media, I honestly don't even know what else to say other than the fact that its brilliant The Dark Knight Rises: 9.5/10 Goated, absolutely fucking goated. This is going to be like a combo of my review of the movie and just my general thoughts on the trilogy as a whole but in both regards it deserves nothing but the highest praise. Such a brilliant display of everything from audio-visual work to narrative structure and characterization this trilogy really does it all. The score was absolutely outstanding from beginning to end and in this movie I felt like the score did so much to amplify all of the scenes regardless of what was happening. The dialogue was amazing, iconic one liners and more subtle conversations that carry so much emotional weight it doesnt feel like a single line is wasted at any point which is extremely difficult to do. The cast is so well done, can we just talk about how this one trilogy has some of the best protagonists antagonists and side characters in all of fiction? Every character arc was explored and developed to its fullest from beginning to the end, characters that are introduced in one movie get the proper amount of development necessary to flesh out every aspect and ultimately creates some of the most iconic performances in all of media. This movie had that in spades, in particular it had a lot of really good development for Commissioner Gordon who was already one of my favorite characters in the trilogy but this cemented it for me. My favorite character in this movie in particular was Catwoman for sure, she served as a super interesting counterbalance for Batman acting as sort of a more self-serving out for herself version of him and god damn was it fun to watch. Amazing performance Anne Hathaway absolutely killed it, its honestly kinda nuts how well she fit the role imo. Bane was another really interesting character, had some great dialogue, and his characterization was really well done. I think one of the main themes of this trilogy is the idea of chaos and how it brings out the worst in people, and Bane is a fantastic device used to explore this idea. I think The Joker was the better device through which this was explored but like I think thats being a little bit unfair so its whatever, both are fantastic in their own rights. Also this ending might be one of the best most conclusive most satisfying endings to anything that I have ever watched or read, everything fit perfectly into place, I just wanted to see my boy Bruce happy and thats exactly what we got, the ending had me straight up crying it was so good. I came to become so invested in these characters over the course of these movies and it feels so good to see this trilogy end in such a beautiful way. This trilogy is absolutely goated in every way, shape and form, Christopher Nolan is a genius.,I'm not even mad that we didn't get any more it's absolutely perfect. Truly one of the best universes in all of media, I honestly don't even know what else to say other than the fact that its brilliant",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1083,Jim T,"Aug 18, 2021","There's a lot of good in this film still. But it has neither as strong of a plot as Batman Begins or the stupendous fun of the Dark Knight. The climax is well done, but leaves unanswered still the question of whether Gotham can truly be saved, undermining the final product. Batman rides off into the sunset, but it is unclear that he has actually changed the city much for good - it still appears that it is only the same small group of individuals in the city who care for the city's character - not what Bruce Wayne took the mantle of Batman to do. Sure, he beats the bad guys in this battle, but he leaves the war while it's still being fought. That doesn't mean it isn't enjoyable, but it doesn't hold up to its predecessors.",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1084,Nhah Z,"Aug 18, 2021","Aug 2021 Critics absolutely loved The Dark Knight Rises, and its critics score is nearly as high as The Dark Knight, which is considered by many to be the best comic book film of all time. The Dark Knight Rises has a critics score of 87% to The Dark Knight's 94",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1085,Cody W,"Aug 15, 2021","The emotion is raw, the action is wild, the story is spectacular, and the heroes are legendary. Within this intense battle of good vs evil, THE DARK KNIGHT RISES shows us what it means to be a true hero. In my opinion, it is the motivation of being who you are and the comic books that inspired it all that keeps the story rolling.",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1086,Vhbg H,"Aug 13, 2021","Aug 9, 2021 Now this is how you close off an epic trilogy successfully! The Dark Knight Rises is the third and concluding chapter to Christopher Nolan's Dark Knight Trilogy, and is what I consider to be, a grand fitting end to the Christian Bale Batman/Bruce Wayne story arc. Released in 2012 to tremendous box office and critical reception, The Dark Knight Rises managed to become the highest grossing Batman film of all time, surpassing the hefty financial gain of The Dark Knight (2008), and still bares that title to this day. The Dark Knight Rises also has a few criticisms drawn from fans and critics alike, despite its mainly universal appraisal. Luckily for me, I'm not one of these hateful naysayers that hold any vice against this film. Drawing inspiration from various Batman comics storylines, such as ""Knightfall,"" ""No Man's Land,"" and ""The Dark Knight Returns,"" The Dark Knight Rises manages to convey an engaging and effectively entertaining plot that's jampacked with numerous allusions, homages, colossal themes, and most importantly, a gratifying and emotionally powerful conclusion. Christopher Nolan really outdid himself with this production. Not only do we get a phenomenal plot, but we get phenomenal choreographed action sequences and intense visuals. The special effects alone are a treat to the eyes!! Christian Bale is remarkable in his final performance as Bruce Wayne, bringing us a battle-hardened, broken hero who must rise past his broken spirit (and broken physical limitations thanks to Bane and previous fights) in order to save Gotham City from total nuclear destruction. Familiar faces aiding him such as characters portrayed by Michael Caine, Morgan Freeman, and Gary Oldman bring their A-game in their final roles also. Newcomer Joseph Gordon Levitt does great as cop John Blake. And Marion Cotillard delivers an alluring, mystifying dual-identity role as Miranda Tate/Talia Al Ghul. But it's fellow newcomers Tom Hardy and Anne Hathaway that really stand out. The Bane we get in this movie is a lot different than the remedial one we get in Batman And Robin (1997); this new one portrayed greatly by Tom Hardy feels almost ripped straight from the comic books: an intelligent mountain of a man, who poses as both a physical and intellectual threat to Batman. Behind Heath Ledgers groundbreaking performance of The Joker, he's my favorite Batman villain in Nolan's trilogy. Anne Hathaway portrays Selina Kyle/Catwoman, a professional cat burglar, grifter, and femme fatale who develops a relationship with Bruce Wayne/Batman. She manages to evoke the sense of who Catwoman really is, and does such a great performance, she rivals Michelle Pfeifer's take on the character in Tim Burton's Batman Returns (1992). Lest we forget the intricate and meticulously well-shot 70mm IMAX cinematography? Or Han Zimmer's delightfully haunting musical score? Or every sliver of a detail perfectly synchronised to make connection and reference to the entire trilogy as a whole? No, lest us not forget. I still choose The Dark Knight as my favorite of Nolan's brilliant Dark Knight Trilogy, as well as my favorite comic book adapted film of all time; but The Dark Knight Rises will blow you away regardless",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1087,Hyhh G,"Aug 11, 2021","The Dark Knight Rises is DC's most successful movie: The Dark Knight trilogy is by far DC's most successful franchise with the combined gross total of the three movies being over 2.4 billion dollars with an additional billion in DVD Blue Ray and digital sales. The single most successful DC movie is the third movie in the trilogy, The Dark Knight Rises, which grossed 1.08 billion dollars worldwide. The second most successful DC movie is the second in a trilogy which grossed just over a billion dollars worldwide in 2008",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1088,carter T,"Aug 10, 2021","This is definitely the worst of the Dark Knight Trilogy. It keeps the tone from the first two but presents are story that feels very slow at times. Bane is set as the main villain, but at the last second that changes to Talia Al Ghul. The symbolism of the ending ends the trilogy off perfectly.",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1089,Ghhh b,"Aug 09, 2021","The dark moral of a corrupt political climate that The Dark Knight Rises shows through Gotham's grief is really excellent when the perspective is put on the issue. With Bane's ever lasting commitment to pulling off pain in the city, and Miranda's morality with her revenge it sets off a never ending stream for the tone of the film to follow along. Then Bruce wanting to be his own nation ""per say"" and do it without the willingness of others around him. Focusing on the complexities of the film is what I loved during this rewatch. Half of the dark blend of Nolan's direction and the surrounding technicals are what send this film off another level. With each of his films he keeps that dark tone and hits a nerve on the edge of your seat with every picture he makes. With each shot he focuses his time on making it make sense and capturing the message and/or symbolism of the scene. I don't really talk about it that much because it never turned to conversation but honestly the greatest scene in this film is the Star Spangled Banner Scene. The symbolism of that is so impressive. Your honestly watching one of the most messed up scenes in the history of Cinema. By using that song in the angelic voice of that young child symboled the freedom Gotham felt, but we as an audience no good and well it's not. And the feel of the scene is so damn intense. I always notice that it's only the kid singing, noticing that nothing else is happening except the anthem of freedom being used as the last thing to be heard before that feeling of freedom is stripped away entirely. Bane then going on to say ""that's a lovely, lovely voice"" knowing good and well he's about to kill that symbol of freedom singing the anthem of freedom. After that scene the third act takes off and the film gets nothing but brilliant. The technical blend as well deals with the more explosive side of visual effects. They go so well with the film it's hard to take your eyes off. The character of Bane has to be the best part about this film. Not only is he so **** misused in other DC properties and gets his rightful spotlight, but Tom Hardy's ability to make such an evil character and use that flow of darkness that Bane is so viscously proves that Christopher Nolan can be a director to take risk, and that arc of doing all of this for Miranda was pretty much a great twist. And I'd just say I recognize the hate that Miranda gets for her twist of being the head mastermind and not Bane, but I honestly think that the writers so greatly used their minds to convincingly show why she was the one behind it. Overall, The Dark Knight Rises should go in the all time books, and be shown as a way to tell a unique perspective on political corruption.",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1090,Jsnna S,"Aug 05, 2021","The casting is still great. The gravitas of Oldman Caine and Freeman just add so much weight and levity to characters which could not have been anything special. Tom Hardy is excellent as Bane and I love the way they shoot scenes to make Hardy seem larger then he actually is. He is almost the representation of pure evil and is the definition of intimidating. His famous 'I will break you' line from Batman Knightfall in 1993 has lived on to one of my favourite comic series and I love the soft adaptation that it gets. Selina Kyle contributed to some of my development in this movie in the same way that Carrie Fisher as slave Leia contributed too many children's development. Marion Cotillard is good as Tate but probably the weakest actor as she gets really cheesy towards the end. It's ironic as she is one of the better actors as a whole but doesn't always bring it for this movie. The most underrated performance though comes at the hand of the main actor and Bale knocks it out of the park again. Probably his best performance in any of these movies. The action is easily the best in any of the Dark Knight trilogy. Its funny ironically however as it means that Catwoman has some of the best action. The jewel in the crown though is Batman vs Bane in the sewers which is so cool. Speaking of which this is one of those extremely quotable movies due to Bane. My favourite is easily 'oh you think darkness is your ally, but you merely adopted the dark. I was born in it Moulded by it, I didn't see the light until I was a man, by then it was nothing to me but blinding'. This all combines to make one of my favourite scenes when Batman escapes the pit and as a detail I love the bats coming out just before he jumps. Very rich plot. Its my favourite type of plot as if you are barely focusing on it you still get everything that happens but if you really focus you pick up every minute detail and I love those sorts of plots so much. The cameos also really surprise me as I didn't expect Scarecrow to rock up the first time I watched it. It's also miraculously well directed. Nolans over the city shots alongside his practical work, work wonders to create a realistic but also extravagant movie. His cinematography is also fantastic. It also continues the trend in his films to sometimes not have a concrete ending and in my opinion that works better. 10/10 I have no faults.",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1091,Snaha W,"Aug 02, 2021","Ok, we all know that this is either the best super hero movie or the second to it's brother Dark Knight. Nolan slayed it with this series! The story, special effects, acting, and some amazing fight scenes. Will done Christopher, I've watched this move multiple times, and it still impresses me",The Dark Knight Rises,The Dark Knight Rises - Movie Reviews
1092,Armando C,2h ago,"i watched this one on a date and i only cared about the movie, so pretty good",Joker,Joker - Movie Reviews
1093,Nico,Verified,12h ago,Joker,Joker - Movie Reviews
1094,Matthew W,2d ago,This is the origin story for the greatest and most notorious supervillain and crimelord that ever lived? Youve got to be kidding. My god! Total and utter garbage. Actually felt embarrased during the film and leaving the cinema. #WhatHappenedToCinema?,Joker,Joker - Movie Reviews
1095,haley W,4d ago,"The film, the Joker, is about Arthur Fleck. For a living, Arthur works as a clown who deals with mental illness. He lives in Gotham City with his elderly mother and must take care of her. Arthur is constantly mistreated by society which is present throughout the film. When his social worker tells him he won't be able to get his medication anymore because the government is shutting them down to save money, this creates a major impact on Author and other citizens in Gotham who deal with mental health problems. This film has caused controversy because some believe it could give people ideas of mass shootings. The movie did not motivate mass shootings. It also did very well in theaters and many people, even if they don't know anything about DC Comics, really enjoyed the film. The Joker also had a very successful box-office run and won awards. The twists and surprises in this movie make it worthwhile and will have the audience on the edge of their seats. The opening scene of the Joker sets a dark tone for the rest of the movie. It shows how society treats people like Arthur and makes the viewer feel bad for him. Joaquin Phoenix who plays Arthur, was an incredible choice for this role. Joaquin's movements, emotions, and laugh really made the viewers sympathize with him as well as really helped the Joker come to life. The card Arthur must give to those who are confused why he is laughing is significant. This was a great way to introduce Joker's iconic laugh to the audience and to the citizens of Gotham city. A significant action Arthur does in the beginning of the movie is using his fingers to make himself smile while in clown make up. The reason this is important is because he is putting on a mask to make it seem like he is happy but, on the inside, he is struggling. Later it shows Arthur in his apartment with all his medication he has to take which makes him feel like he is just going through the emotions. The first subway scene shows how Arthur is being picked on because of his mental illness by laughing in a serious situation. This causes Arthur to make a rash decision and causes an uprising. The director Todd Philips did an amazing job picking the cast members. Each scene was important to this story as it went on. The close ups and zoom-ins, like Arthur sitting on the train after getting told he will be on the Bill Murray show, show how important and make you focus on that detail. After, Arthur goes to the Arkham Asylum, one of the many important parts in the movie. In this scene Arthur realizes about his past and what his mother, Peggy, went through. This scene is also huge because mental illness is a big issue in society today and makes people realize how big of an impact it can have on people. When Arthur leaves the Arkham Asylum you begin to piece together the hallucination he had with his neighbor. This begins to make viewers question what parts were hallucinations and what parts were really happening? The music in that scene is a great choice. The soundtrack to the film all fits together and was picked very well. This film is also interesting because unlike most movies about the Joker he is always battling Batman. But in this it takes place before Batman is Batman. It gives an insight into why the Joker became a villain and shows at one point he was a member of society, following the rules of Gotham. Another scene that was created well was when Arthur starts to transform into the Joker, by dying his hair and putting on clown makeup. Another scene is when he is dancing down the staircase. This scene is powerful because he is in his suit, clown makeup, and green hair. The music for this scene pulls it all together, it was a great choice and his dancing to the music is perfect. This is also showing his transformation from Arthur into the Joker. The scene on the subway when everyone is wearing a joker mask is powerful. This helps Arthur escape from the police, and it shows people turning on the police as well. The riot in the subway helps the cause of Arthur. The slow motion of him walking away from the subway while police run into the subway shows how confident Arthur has become and how much more confident, he is becoming. When Arthur is being pulled out of the cop car by fellow rioters and is placed on the hood of the car is symbolic. This is symbolic because there are citizens of Gotham who believe Arthur is right about the way Gotham is being run, which ties into his later encounters with Bruce Wayne. When Arthur uses his own blood to put a smile on his face and the crowd cheers, is the point when Arthur is no longer in control and the Joker has now taken over. The song ‘That's Life' is a great fit for this movie, which is played a few times throughout. It represents how even though society has not been kind to Arthur or others like Author, he still persevered through it and is taking actions into his own hands. On a scale from 1 to 10, 10 being the highest score, I would rate this movie a 10. This movie can relate to issues in society today and is a realistic portrayal, unlike a lot of villain movies. It was directed incredibly well, and each scene is important to understanding the character arc the main character goes through. It also brings up mental illness which is an incredibly big issue today. Although Arthur's mental illness is very extreme, it still sheds light on how impactful it is on people. The background music in all the scenes match perfectly with the characters' attitude and show the seriousness of each situation. This really helps show how Arthur transformed into Joker and even when he wasn't telling you still understood the emotions he was feeling. It also shows how little Gotham did for the poor and mentally ill citizens. Todd Philips did a great job with bringing his idea to life and making people empathize with Arthur Fleck.",Joker,Joker - Movie Reviews
1096,Jayden G,5d ago,"When I went to see this movie in theaters I was 15, I walked into that theater expecting another lazy, box office flop of a DC film. but Mr. Phillips proved me wrong, very wrong in fact. this film took my breath away, I walked out of the theater lost for words, stunned, on the verge of tears from true joy. This is the film I never knew I needed in my life. This is the film that defines the word ""perfection"", with it's heart wrenching score, the amazing cinematography of a disconsolate Gotham City, and we can never forget the OUTSTANDING performance by Mr. Phoenix, getting him a very well deserved Academy Award. there will never be another film like Joker, ever. this is the best film of all time.",Joker,Joker - Movie Reviews
1097,Mario B,6d ago,Joaquin Phoenix transforms this movie into a work of art with his performance,Joker,Joker - Movie Reviews
1098,Jimmy H,6d ago,"From the outset, the Joker feels like a mirror world, wherein violence is rampant in the streets, and the share of voice lies between the burners and the other, more educated, and more justified, burners. Until you realise there is no mirror, and this is a perfectly silent megaphone into our current state. The question you are left answering is this - who is the Joker?",Joker,Joker - Movie Reviews
1099,Christopher I,Verified,"Nov 20, 2021",Joker,Joker - Movie Reviews
1100,Taila S,"Nov 17, 2021","Marvelous, outstanding, exquisite... I am running out of synonyms for how truly well done this movie is. From Joaquins performance, to the script, to the cinematography. I have nothing but praise and 5 stars. Honestly, this movie has made my top 10 of all time. 100% worth the watch and PLEASE pay attention to the message this movie projects so masterfully.",Joker,Joker - Movie Reviews
1101,Gabe J,"Nov 17, 2021","What did you think of the movie? Lots of critics didn't get this film. Most viewers did. That reality is like an extension of the message in the film. This is one of those perfect films. There are precious few. Joaquin's Joker is... Well, perfect.",Joker,Joker - Movie Reviews
1102,TJ N,"Nov 16, 2021","deliver well, perfectly executed.",Joker,Joker - Movie Reviews
1103,Bruno L,"Nov 16, 2021","Such darkness and grit. This film stands alone outside of all Batman universes and is all the better for it. I thought Joaquin's Joker did not have as much control over chaos as his predecessors, and he would never truly be a comic book super villain, but then this was more grounded in our real world. And that made it all the more frightening.",Joker,Joker - Movie Reviews
1104,Abel L,"Nov 15, 2021","Joker is simply not that great. As much as it is different, when talking about DC, it's a moderately regular drama, that people only love because of the main protagonist being an iconic super-villain.",Joker,Joker - Movie Reviews
